0	364.000000	3091.000000	3123.000000	3084.000000	3131.000000	3102.000000	3064.000000	3065.000000	1747.000000	
1	363.990479	3091.038086	3123.028564	3084.047607	3131.047607	3102.000000	3064.085693	3065.047607	1746.990479	
2	362.752655	3095.057129	3125.980957	3089.057129	3135.923828	3102.057129	3072.885742	3069.885742	1745.961914	
3	350.058105	3097.912842	3124.970947	3092.029053	3132.058105	3105.174316	3067.087158	3064.145264	1744.000000	
4	352.388763	3094.922363	3123.961182	3092.805664	3133.727783	3110.766846	3069.922363	3068.844482	1744.194336	
5	361.806915	3093.096436	3123.096436	3088.096436	3127.193115	3105.048340	3068.096436	3064.903564	1748.855225	
6	358.057312	3094.942627	3124.885498	3090.000000	3130.770752	3105.828125	3069.770752	3062.942627	1746.000000	
7	359.066437	3094.199219	3123.199219	3090.132812	3127.332275	3103.132812	3066.332275	3062.066406	1746.066406	
8	359.924438	3097.226562	3126.151123	3091.924561	3131.924561	3105.000000	3070.848877	3062.773438	1746.848877	
9	359.168732	3099.662598	3128.084473	3090.915527	3131.168701	3105.084473	3068.831299	3060.421875	1745.000000	
10	360.351868	3095.907471	3129.092529	3090.000000	3132.814697	3105.722168	3066.907471	3064.537109	1745.277832	
11	354.000000	3095.301514	3130.100586	3090.100586	3131.402100	3102.899414	3066.502686	3060.703613	1747.497314	
12	354.216278	3097.675537	3130.567383	3091.108154	3134.783691	3102.216309	3070.783691	3066.351074	1743.216309	
13	356.115967	3095.463867	3127.231934	3091.652100	3133.347900	3104.115967	3069.115967	3061.347900	1745.000000	
14	357.000000	3098.876709	3129.000000	3089.370117	3136.123291	3104.876709	3069.753174	3063.506348	1745.123413	
15	356.214722	3098.130859	3129.261719	3091.869141	3137.523438	3104.523438	3068.392578	3060.523438	1746.130859	
16	351.414581	3099.138184	3130.723633	3090.309082	3140.723633	3108.000000	3071.000000	3063.447266	1746.723633	
17	354.727020	3099.854492	3129.145508	3086.872314	3138.418457	3107.854492	3071.000000	3060.145508	1745.000000	
18	358.543274	3099.152344	3129.847656	3091.391113	3135.304443	3107.000000	3070.391113	3060.695557	1744.695557	
19	356.477966	3100.478027	3128.521973	3088.318604	3136.681396	3107.000000	3067.478027	3059.318604	1743.477905	
20	358.833130	3102.332520	3124.832031	3089.499512	3134.666260	3106.666260	3069.332520	3061.000000	1746.500610	
21	356.950165	3099.349854	3120.574707	3086.824951	3133.699951	3105.349854	3065.824951	3061.349854	1748.825073	
22	352.916168	3101.000000	3127.450195	3086.000000	3136.633545	3105.717285	3065.366455	3062.816650	1747.633545	
23	356.616608	3101.383301	3125.958496	3085.808350	3135.000000	3100.383301	3066.808350	3063.150146	1746.000000	
24	355.000000	3102.800049	3129.800049	3084.599854	3134.199951	3101.800049	3066.600098	3067.199951	1745.799927	
25	354.164886	3102.208740	3130.670166	3083.626221	3131.626221	3101.208740	3069.626221	3065.461426	1745.208740	
26	351.871124	3103.217773	3135.911133	3086.000000	3133.564453	3101.782227	3071.564453	3071.000000	1746.217773	
27	355.000000	3104.226562	3133.360107	3085.546631	3133.813232	3101.000000	3070.679932	3072.133301	1746.546631	
28	355.000000	3104.293945	3138.000000	3083.529297	3138.116943	3100.293945	3072.764648	3075.293945	1745.235352	
29	355.000000	3102.732910	3136.534424	3082.977051	3132.488525	3098.000000	3072.000000	3072.511475	1746.488525	
30	355.253510	3104.746582	3132.253418	3085.239502	3133.492920	3097.746582	3071.746582	3071.253418	1747.492920	
31	358.107117	3104.000000	3135.107178	3082.473145	3133.580322	3098.843750	3072.580322	3073.843750	1746.263428	
32	363.179077	3104.000000	3138.537109	3081.273682	3136.084473	3102.631836	3077.547363	3078.178955	1747.000000	
33	360.432526	3103.716309	3132.283691	3082.000000	3132.986084	3099.851318	3078.716309	3076.851318	1746.716309	
34	359.000000	3102.706787	3133.000000	3082.293213	3138.000000	3101.120117	3077.706787	3079.293213	1744.826904	
35	359.302124	3102.302246	3132.697754	3081.489258	3137.093506	3099.906494	3076.697754	3078.791504	1741.697876	
36	357.826385	3103.310547	3130.757812	3078.621094	3134.689453	3102.000000	3076.310547	3076.000000	1742.552612	
37	356.186523	3103.043945	3128.000000	3080.637207	3134.000000	3101.043945	3076.043945	3075.043945	1746.955933	
38	360.713470	3102.306641	3128.653320	3081.346680	3133.673340	3099.979980	3073.346680	3071.693359	1748.346680	
39	354.996033	3104.330811	3130.000000	3081.003906	3133.334717	3102.334717	3072.334717	3069.000000	1747.334595	
40	356.079437	3101.289307	3128.973633	3082.315674	3133.315674	3101.973633	3073.342041	3067.973633	1747.657837	
41	362.349091	3096.603516	3126.301758	3081.349121	3132.000000	3100.000000	3073.650879	3064.603516	1747.698242	
42	361.224518	3094.000000	3125.000000	3082.354980	3133.420410	3100.000000	3071.934814	3060.579590	1747.579590	
